Symbol,Count
kUTTypeMP3,48.0
SCNetworkCheckReachabilityByName,48.0
Permissions,48.0
$s10Foundation12CharacterSetV8invertedACvg,48.0
kUTTypeHTML,48.0
CGPathGetPathBoundingBox,48.0
clCreateProgramWithBinary,48.0
kUTTypePackage,48.0
__floatuntidf,48.0
MathHelper,48.0
nearbyint,48.0
sym.imp.QCommandLineOption::~QCommandLineOption(),48.0
CGPDFContextEndPage,48.0
sym.imp.QSqlDatabase::QSqlDatabase(),48.0
sym.imp.QCommandLineParser::QCommandLineParser(),48.0
sym.imp.QCommandLineParser::addHelpOption(),48.0
sym.imp.QCommandLineParser::~QCommandLineParser(),48.0
sym.imp.QCommandLineParser::value(QCommandLineOption const&) const,48.0
kCVPixelBufferIOSurfacePropertiesKey,48.0
sym.imp.AsyncFilterSequence,48.0
CGImageIsMask,48.0
AuthorizationFreeItemSet,48.0
sym.imp.QSettings::allKeys() const,48.0
NSURLEffectiveIconKey,48.0
ExpandButton,48.0
kABDepartmentProperty,48.0
OBJC_IVAR_$_Base._checkState,48.0
kUTTypeAudiovisualContent,48.0
sym.imp.QSqlQuery::lastError() const,48.0
kABMiddleNameProperty,48.0
kABBirthdayProperty,48.0
VerifyActivate,48.0
_swiftEmptyDictionaryStorage,48.0
PMSessionGetCGGraphicsContext,48.0
Logger,48.0
getmaxy,48.0
PKCS5_PBKDF2_HMAC,48.0
$s10Foundation13URLComponentsV6schemeSSSgvs,48.0
sym.imp.QAbstractItemView::setDragDropOverwriteMode(bool),48.0
NSCalendarIdentifierISO8601,48.0
sym.imp.QSqlError::~QSqlError(),48.0
$s10Foundation4UUIDV2eeoiySbAC_ACtFZ,48.0
AudioUnitUninitialize,48.0
SSLGetNegotiatedCipher,48.0
SSLGetNegotiatedProtocolVersion,48.0
sym.imp.Result.Combine.,48.0
sym.imp.QVariant::QVariant(QRect const&),48.0
fputs$UNIX2003,47.0
$s7SwiftUI16_FlexFrameLayoutV8minWidth05idealG003maxG00F6Height0hJ00iJ09alignmentAC12CoreGraphics7CGFloatVSg_A5nA9AlignmentVtcfC,47.0
.objc_class_name_NSMutableSet,47.0
kCAGravityResizeAspect,47.0
sym.imp.QRegularExpressionMatch::captured(int) const,47.0
AFHTTPResponseSerializer,47.0
$s8Dispatch0A3QoSV0B6SClassO15userInteractiveyA2EmFWC,47.0
__progname,47.0
sym.imp.QSqlQuery::prepare(QString const&),47.0
NSPanGestureRecognizer,47.0
sym.imp.QTime::addSecs(int) const,47.0
sym.imp.QVariant::toList() const,47.0
sym.imp.QItemSelectionModel::staticMetaObject,47.0
CFStringAppendFormat,47.0
$s7SwiftUI6ZStackVMn,47.0
xpc_array_create,47.0
CMVideoFormatDescriptionGetDimensions,47.0
NSImageNameUser,47.0
AVPlayerItemDidPlayToEndTimeNotification,47.0
UIViewController,47.0
mach_vm_write,47.0
sqlite3_config,47.0
__gmpn_set_str,47.0
_xpc_error_termination_imminent,47.0
CMSampleBufferDataIsReady,47.0
.objc_class_name_WebView,47.0
sym.imp.QTextEdit::setPlaceholderText(QString const&),47.0
sym.imp.QThread::finished(QThread::QPrivateSignal),47.0
curl_easy_duphandle,47.0
iswlower,47.0
sym.imp.__C.NSImage,47.0
fts_close$INODE64,47.0
kUTTypeXML,47.0
iswalnum,47.0
.objc_class_name_NSStatusBar,47.0
sym.imp.QTime::start(),47.0
towupper,47.0
ValidationHelper,47.0
sym.imp.QLocalSocket::~QLocalSocket(),47.0
$sSDMn,47.0
VerifyProduct,47.0
sym.imp.UnsafeMutableRawPointer,47.0
_xpc_type_fd,46.0
$s10Foundation13URLComponentsV3url23resolvingAgainstBaseURLACSgAA0G0Vh_SbtcfC,46.0
sym.imp.QGraphicsOpacityEffect::QGraphicsOpacityEffect(QObject*),46.0
kUTTypeCHeader,46.0
___mb_cur_max,46.0
sym.imp.WritableKeyPath.allocator,46.0
AXUIElementCopyElementAtPosition,46.0
kABInstantMessageServiceKey,46.0
kUTTypeCSource,46.0
$s10Foundation11JSONEncoderCMn,46.0
kABFirstNamePhoneticProperty,46.0
$sSl5countSivgTj,46.0
kUTTypeCPlusPlusSource,46.0
SecEncodeTransformCreate,46.0
kABLastNamePhoneticProperty,46.0
av_packet_alloc,46.0
_xpc_type_string,46.0
_xpc_type_bool,46.0
kABAddressZIPKey,46.0
CFStringLowercase,46.0
kUTTypeAppleProtectedMPEG4Audio,46.0
_xpc_type_array,46.0
DDFileLogger,46.0
$s10Foundation4DataV9copyBytes2to5countySpys5UInt8VG_SitF,46.0
_xpc_type_int64,46.0
IMBMemory,46.0
sym.imp.QDateTime::msecsTo(QDateTime const&) const,46.0
sym.imp.std::ostream::operator<<(unsigned long),46.0
_xpc_type_date,46.0
sym.imp.std::ostream::operator<<(double),46.0
ProcessStats,46.0
_xpc_type_data,46.0
sym.imp.QString::simplified_helper(QString&),46.0
sym.imp.QLayout::addWidget(QWidget*),46.0
NSStringFromPoint,46.0
sym.imp.boost::archive::basic_binary_iarchive<boost::archive::binary_iarchive>::load_override(boost::archive::class_name_type&),46.0
$sSnyxGSlsSxRzSZ6StrideRpzrlMc,46.0
sym.imp.boost::archive::basic_binary_iarchive<boost::archive::binary_iarchive>::init(),46.0
CFRunLoopRemoveTimer,46.0
_xpc_error_connection_invalid,46.0
PMPrinterGetName,46.0
uuid_unparse_lower,46.0
kUTTypeSourceCode,46.0
sym.imp.QObject::blockSignals(bool),46.0
.objc_class_name_NSConnection,46.0
sym.imp.std::length_error::length_error(char const*),46.0
$s7SwiftUI3LogO013runtimeIssuesC0So9OS_os_logCvgZ,46.0
$sSo12CGContextRefa12CoreGraphicsE4draw_2in8byTilingySo07CGImageB0a_So6CGRectVSbtF,46.0
sym.imp.QObject::metaObject() const,46.0
sym.imp.QSettings::setIniCodec(char const*),46.0
PMServerCreatePrinterList,46.0
sym.imp.UnsafeRawPointer,46.0
WatchTrash,46.0
gzerror,46.0
PMSessionSetCurrentPMPrinter,46.0
grantpt,46.0
$sSTsE10compactMapySayqd__Gqd__Sg7ElementQzKXEKlF,46.0
avcodec_alloc_context3,46.0
TISCreateInputSourceList,46.0
sym.imp.QSqlQuery::next(),46.0
av_frame_free,46.0
$s7SwiftUI6SpacerVMn,46.0
unlockpt,46.0
CPUStatus,46.0
kUTTypeObjectiveCPlusPlusSource,46.0
kUTTypeObjectiveCSource,46.0
av_frame_alloc,46.0
UCConvertCFAbsoluteTimeToUTCDateTime,46.0
kUTTypePlainText,46.0
avcodec_open2,46.0
scandir,46.0
$s7SwiftUI6ZStackVyxGAA4ViewAAMc,46.0
avcodec_free_context,46.0
CVPixelBufferGetBaseAddressOfPlane,46.0
kUTTypeMPEG4Audio,46.0
kUTTypeJavaSource,46.0
sym.imp.QJsonValueRef::toObject() const,46.0
$s7SwiftUI12_FrameLayoutVMn,46.0
sym.imp.QScreen::geometry() const,46.0
_swift_release,45.0
_swift_retain,45.0
PMSessionBeginCGDocumentNoDialog,45.0
_swift_slowAlloc,45.0
$sSD10FoundationE26_forceBridgeFromObjectiveC_6resultySo12NSDictionaryC_SDyxq_GSgztFZ,45.0
PMSessionBeginPageNoDialog,45.0
_swift_getInitializedObjCClass,45.0
OIDRedirectHTTPHandler,45.0
_swift_slowDealloc,45.0
CGColorSpaceCreateDeviceCMYK,45.0
PMSessionEndDocumentNoDialog,45.0
NewHandle,45.0
$s7SwiftUI12_FrameLayoutV5width6height9alignmentAC12CoreGraphics7CGFloatVSg_AjA9AlignmentVtcfC,45.0
sym.imp.QTextEdit::staticMetaObject,45.0
sym.imp.QJsonDocument::QJsonDocument(QJsonArray const&),45.0
_swift_getExistentialTypeMetadata,45.0
sym.imp.typeinfo for std::ios_base::failure[abi:cxx11],45.0
_xpc_type_shmem,45.0
sym.imp.QAbstractSocket::staticMetaObject,45.0
OIDAuthorizationRequest,45.0
PMPrinterGetPrinterResolutionCount,45.0
OIDAuthState,45.0
CGAffineTransformRotate,45.0
PMSessionEndPageNoDialog,45.0
$s10Foundation3URLV22appendingPathComponent_11isDirectoryACSS_SbtF,45.0
NSURLTypeIdentifierKey,45.0
sym.imp.std::string::operator[](unsigned long),45.0
PMPrinterGetIndexedPrinterResolution,45.0
DisposeHandle,45.0
UseResFile,45.0
mvwprintw,45.0
sym.imp._findStringSwitchCaseWithCache.cases.string.cache__String.,45.0
sym.imp.QSharedMemory::unlock(),45.0
xmlXPathFreeObject,45.0
X509_STORE_CTX_get0_chain,45.0
sym.imp.QTime::toString(QString const&) const,45.0
xmlXPathNewContext,45.0
$sSo17OS_dispatch_groupC8DispatchE6notify3qos5flags5queue7executeyAC0D3QoSV_AC0D13WorkItemFlagsVSo0a1_b1_H0CyyXBtF,45.0
sym.imp.QSharedMemory::lock(),45.0
sym.imp.boost::program_options::positional_options_description::positional_options_description(),45.0
sym.imp.std::iostream_category(),45.0
NSImageNameQuickLookTemplate,45.0
$s7SwiftUI16_FlexFrameLayoutVAA12ViewModifierAAWP,45.0
CFSetAddValue,45.0
sym.imp.QLocalServer::errorString() const,45.0
EC_KEY_set_group,45.0
_xpc_type_uuid,45.0
xpc_dictionary_set_int64,45.0
CFSetCreateMutable,45.0
CVPixelBufferGetBytesPerRowOfPlane,45.0
__gmpn_get_str,45.0
CVPixelBufferRelease,45.0
xmlXPathFreeContext,45.0
sym.imp.QDesktopWidget::screenNumber(QWidget const*) const,45.0
OIDServiceConfiguration,45.0
NSPrintJobDisposition,45.0
ffs,45.0
NSPrintSaveJob,45.0
tmpnam,45.0
sym.imp.boost::program_options::detail::cmdline::set_positional_options(boost::program_options::positional_options_description const&),45.0
$s7SwiftUI25_AppearanceActionModifierVMn,45.0
sym.imp.std::ostream::operator<<(unsigned long long),45.0
nFree,45.0
CGDisplaySetDisplayMode,45.0
OIDResponseTypeCode,45.0
NSGetSizeAndAlignment,45.0
CFStringUppercase,44.0
$s9XCGLoggerAACMn,44.0
NSXMLStoreType,44.0
libusb_init,44.0
xpc_release,44.0
sym.imp.QListWidget::isItemSelected(QListWidgetItem const*) const,44.0
PMCopyPageFormat,44.0
EVP_CIPHER_CTX_set_key_length,44.0
PMSetOrientation,44.0
$s9XCGLogger19DestinationProtocolMp,44.0
sym.imp.Swift.._SwiftNewtypeWrapper.setter -> (),44.0
sym.imp.QSqlError::text() const,44.0
sym.imp.std::ostream::operator<<(long long),44.0
$sSo6CMTimea9CoreMediaE7secondsSdvg,44.0
PMPrinterIsDefault,44.0
PMRelease,44.0
PMSessionGetCurrentPrinter,44.0
sym.imp.QAbstractItemView::setDragDropMode(QAbstractItemView::DragDropMode),44.0
$sSAyxGs8_PointersMc,44.0
$sSL2geoiySbx_xtFZTj,44.0
PMGetPageFormatPaper,44.0
PMGetOrientation,44.0
kCFNumberNaN,44.0
NSPrintTime,44.0
$s10Foundation17URLResourceValuesV12creationDateAA0E0VSgvg,44.0
sym.imp.QColor::darker(int) const,44.0
$s10Foundation4DataV10contentsOf7optionsAcA3URLVh_So20NSDataReadingOptionsVtKcfC,44.0
xpc_data_create,44.0
sym.imp.QComboBox::setMaxCount(int),44.0
$sSo8NSObjectC10Foundation27_KeyValueCodingAndObservingACWP,44.0
NSControlTextDidEndEditingNotification,44.0
CGPDFContextClose,44.0
sym.imp.getter _SwiftNewtypeWrapper.setter,44.0
sym.imp.QCommandLineParser::isSet(QCommandLineOption const&) const,44.0
xpc_dictionary_set_uint64,44.0
NSExpression,44.0
$s10Foundation9IndexPathVMn,44.0
SCDynamicStoreCreateRunLoopSource,44.0
sym.imp.QPlainTextEdit::setReadOnly(bool),44.0
libusb_exit,44.0
CVPixelBufferGetBaseAddress,44.0
NSImageNameRevealFreestandingTemplate,44.0
fmin,44.0
CGDisplayRelease,44.0
sym.imp.__C.CMTime,44.0
setiopolicy_np,44.0
sqlite3_errstr,44.0
sym.imp.google::protobuf::internal::InitSCCImpl(google::protobuf::internal::SCCInfoBase*),44.0
.objc_class_name_NSDateComponents,44.0
AMDeviceEnterRecovery,44.0
event_base_once,44.0
xpc_dictionary_get_int64,44.0
sym.imp.boost::filesystem::path::find_parent_path_size() const,44.0
CGPDFContextCreateWithURL,44.0
sym.imp._NativeDictionary.,44.0
sym.imp.QDateTime::operator==(QDateTime const&) const,44.0
sym.imp._convertInOutToPointerArgument,44.0
4,43.0
QLThumbnailCopyImage,43.0
$sSl9formIndex5aftery0B0Qzz_tFTj,43.0
AVCaptureSessionPresetPhoto,43.0
swift_unknownRelease_n,43.0
ZipArchive,43.0
sym.imp.QAbstractAnimation::staticMetaObject,43.0
sym.imp.QAbstractAnimation::finished(),43.0
CFLocaleCreate,43.0
AVLinearPCMBitDepthKey,43.0
QLThumbnailCreate,43.0
dispatch_async_f,43.0
EC_KEY_new,43.0
AVLinearPCMIsFloatKey,43.0
CWInterface,43.0
sym.imp.typeinfo for QFutureWatcherBase,43.0
$s10Foundation14DateComponentsV5monthSiSgvg,43.0
NSMigratePersistentStoresAutomaticallyOption,43.0
kCFLocaleLanguageCode,43.0
CFSetContainsValue,43.0
$sSH4hash4intoys6HasherVz_tFTj,43.0
execlp,43.0
kCGWindowStoreType,43.0
sym.imp.QProcess::close(),43.0
$s10Foundation4UUIDVSQAAMc,43.0
kODAttributeTypeRecordName,43.0
swr_free,43.0
sym.imp.QCoreApplication::setApplicationVersion(QString const&),43.0
$s7SwiftUI15ModifiedContentVMa,43.0
PKCS5_PBKDF2_HMAC_SHA1,43.0
CSIdentityGetFullName,43.0
sym.imp.QFutureWatcherBase::event(QEvent*),43.0
host_get_special_port,43.0
GetHandleSize,43.0
sym.imp.QFutureWatcherBase::disconnectOutputInterface(bool),43.0
sym.imp.QFutureWatcherBase::connectOutputInterface(),43.0
sym.imp.Swift..OptionSet.setter,43.0
sym.imp.QIODevice::staticMetaObject,43.0
AMDeviceSetWirelessBuddyFlags,43.0
av_dict_set,43.0
CVBufferRelease,43.0
sws_freeContext,43.0
xmlXPathEvalExpression,43.0
$s10Foundation17URLResourceValuesV13isRegularFileSbSgvg,43.0
CGContextClearRect,43.0
sym.imp.QTreeView::setItemsExpandable(bool),43.0
zmq_ctx_new,43.0
sym.imp.QFutureWatcherBase::QFutureWatcherBase(QObject*),43.0
sym.imp.QAbstractItemView::staticMetaObject,43.0
$s10Foundation13URLComponentsV6stringACSgSSh_tcfC,43.0
sym.imp.QTreeView::setRootIsDecorated(bool),43.0
GetEventClass,43.0
sym.imp.QFutureWatcherBase::qt_metacast(char const*),43.0
sym.imp.QFutureWatcherBase::metaObject() const,43.0
sym.imp.QFile::resize(long long),43.0
PMCreatePageFormatWithPMPaper,43.0
$s10Foundation8TimeZoneV10identifierSSvg,42.0
$s8Dispatch0A3QoSV0B6SClassO13userInitiatedyA2EmFWC,42.0
ICDeviceBrowser,42.0
CVBufferRetain,42.0
sem_post,42.0
xpc_dictionary_apply,42.0
sym.imp.google::protobuf::io::EpsCopyOutputStream::EnsureSpaceFallback(unsigned char*),42.0
FSGetHFSUniStrFromString,42.0
sym.imp.QFutureWatcherBase::connectNotify(QMetaMethod const&),42.0
sym.imp.StrideTo,42.0
sym.imp.QComboBox::currentData(int) const,42.0
sym.imp.QUrl::toLocalFile() const,42.0
sym.imp.QDirIterator::hasNext() const,42.0
xmlBufferCreate,42.0
sym.imp.QAbstractSpinBox::setCorrectionMode(QAbstractSpinBox::CorrectionMode),42.0
sym.imp.__C.NSDecimal,42.0
NSImageNameLockLockedTemplate,42.0
NSPDFImageRep,42.0
sym.imp.QJsonValue::operator==(QJsonValue const&) const,42.0
sym.imp.QFutureWatcherBase::disconnectNotify(QMetaMethod const&),42.0
sym.imp.QTableView::setShowGrid(bool),42.0
.objc_class_name_NSValue,42.0
sym.imp.QJsonObject::operator=(QJsonObject const&),42.0
NSDateComponentsFormatter,42.0
CFWriteStreamCopyError,42.0
sym.imp.StrideToIterator,42.0
JSObjectMakeFunctionWithCallback,42.0
sym.imp.QDoubleSpinBox::setSuffix(QString const&),42.0
AVAssetReader,42.0
AVAssetReaderTrackOutput,42.0
kUTTagClassOSType,42.0
OBJC_IVAR_$_NSCell._cFlags,42.0
_swift_allocObject,42.0
SSLSetDiffieHellmanParams,42.0
sym.imp.QDialog::setSizeGripEnabled(bool),42.0
.objc_class_name_NSIndexSet,42.0
bootstrap_look_up,42.0
swr_alloc,42.0
sym.imp.QStringRef::toString() const,42.0
$s7SwiftUI28NSApplicationDelegateAdaptorVyACyxGxmcfC,42.0
sym.imp.QString::resize(int),42.0
$s7SwiftUI28NSApplicationDelegateAdaptorVMn,42.0
$s7SwiftUI28NSApplicationDelegateAdaptorVMa,42.0
sym.imp.std::istream& std::istream::_M_extract<unsigned long long>(unsigned long long&),42.0
sym.imp.QIODevice::readyRead(),42.0
_os_alloc_once_table,42.0
sym.imp.QDirIterator::~QDirIterator(),42.0
sym.imp.QDir::remove(QString const&),42.0
.objc_class_name_NSMenu,42.0
sym.imp.QIcon::fromTheme(QString const&),42.0
$s7SwiftUI25_AppearanceActionModifierVAA04ViewE0AAWP,42.0
sym.imp.QCheckBox::stateChanged(int),42.0
sym.imp.QDirIterator::next(),42.0
xmlBufferFree,42.0
pthread_mutexattr_destroy$UNIX2003,41.0
xpc_int64_create,41.0
AMRestorableDeviceGetChipID,41.0
evhttp_connection_set_timeout,41.0
sym.imp.QJsonDocument::isObject() const,41.0
av_get_bytes_per_sample,41.0
evhttp_make_request,41.0
PMPrinterGetOutputResolution,41.0
PMPrinterGetPaperList,41.0
sym.imp.QJsonArray::removeAt(int),41.0
sym.imp.QDataWidgetMapper::setItemDelegate(QAbstractItemDelegate*),41.0
evhttp_request_get_response_code,41.0
$s10Foundation8CalendarV9ComponentO6secondyA2EmFWC,41.0
xpc_int64_get_value,41.0
evhttp_connection_free,41.0
$sSYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF,41.0
sym.imp.QLabel::linkActivated(QString const&),41.0
CSIdentityGetPosixName,41.0
$s7SwiftUI5ColorVMn,41.0
$s10Foundation12URLQueryItemVMa,41.0
sym.imp.QMetaObject::enumerator(int) const,41.0
PMSessionSetDestination,41.0
$sSYsSHRzSH8RawValueSYRpzrlE08_rawHashB04seedS2i_tF,41.0
AVURLAssetPreferPreciseDurationAndTimingKey,41.0
sym.imp.QTreeView::setExpandsOnDoubleClick(bool),41.0
NSOutlineViewDisclosureButtonKey,41.0
$sSYsSHRzSH8RawValueSYRpzrlE04hashB0Sivg,41.0
evhttp_request_new,41.0
_xpc_type_null,41.0
sk_free,41.0
asinf,41.0
evhttp_connection_base_new,41.0
xpc_data_get_length,41.0
NSStreamNetworkServiceTypeBackground,41.0
libusb_get_device_list,41.0
libusb_get_device_descriptor,41.0
AVMediaCharacteristicAudible,41.0
$s7SwiftUI4FontVMn,41.0
xpc_string_get_string_ptr,41.0
xpc_strerror,41.0
AVMediaCharacteristicVisual,41.0
xpc_pipe_routine,41.0
NSURLTotalFileSizeKey,41.0
PMPaperGetWidth,41.0
PMPaperGetHeight,41.0
xpc_dictionary_set_string,41.0
curl_easy_escape,41.0
CGPreflightScreenCaptureAccess,41.0
NSXMLNode,41.0
__fixunsdfdi,41.0
sym.imp.QPainterPath::addEllipse(QRectF const&),41.0
clGetProgramInfo,41.0
clReleaseMemObject,41.0
csops,41.0
sym.imp.Swift.String.init(UTF8View,41.0
$sSy10FoundationE16rangeOfCharacter4from7options0B0SnySS5IndexVGSgAA0D3SetV_So22NSStringCompareOptionsVAItF,41.0
sym.imp.QIODevice::reset(),41.0
sym.imp.QMetaObject::indexOfEnumerator(char const*) const,41.0
sym.imp.Swift..Error.setter,41.0
$s10Foundation10URLRequestV36_unconditionallyBridgeFromObjectiveCyACSo12NSURLRequestCSgFZ,41.0
xpc_array_apply,41.0
SANDBOX_CHECK_NO_REPORT,41.0
xpc_dictionary_set_fd,41.0
_swift_isUniquelyReferenced_nonNull_native,41.0
AXUIElementCopyAttributeNames,41.0
_xpc_error_connection_interrupted,41.0
NSStreamNetworkServiceType,41.0
xpc_data_get_bytes_ptr,41.0
libusb_free_device_list,41.0
sandbox_check,41.0
NSImageNameInfo,41.0
AVChannelLayoutKey,41.0
.objc_class_name_NSProgressIndicator,41.0
NSStreamNetworkServiceTypeVideo,41.0
SSL_do_handshake,41.0
AMRestorableDeviceGetBoardID,41.0
NSStreamNetworkServiceTypeVoIP,41.0
NSURLVolumeIsReadOnlyKey,41.0
NSStreamNetworkServiceTypeVoice,41.0
AVPlayerLayer,41.0
$s7Combine9PublishedV18_enclosingInstance7wrapped7storagexqd___s24ReferenceWritableKeyPathCyqd__xGAHyqd__ACyxGGtcRld__CluisZ,40.0
ASN1GeneralizedTime,40.0
ASN1Primitive,40.0
$s7Combine9PublishedVMa,40.0
sym.imp.QButtonGroup::staticMetaObject,40.0
mach_vm_region_recurse,40.0
.objc_class_name_NSShadow,40.0
$s7SwiftUI12_FrameLayoutVAA12ViewModifierAAWP,40.0
GetIconRefFromFileInfo,40.0
PMPaperCreateCustom,40.0
CFLocaleCreateCanonicalLanguageIdentifierFromString,40.0
sym.imp.QButtonGroup::setExclusive(bool),40.0
$s10Foundation8IndexSetV7integerACSi_tcfC,40.0
sym.imp.QMovie::QMovie(QObject*),40.0
PMPaperGetMargins,40.0
PMPrinterGetID,40.0
BF_set_key,40.0
$s7Combine9PublishedV12initialValueACyxGx_tcfC,40.0
$s7Combine9PublishedV18_enclosingInstance7wrapped7storagexqd___s24ReferenceWritableKeyPathCyqd__xGAHyqd__ACyxGGtcRld__CluigZ,40.0
$s7SwiftUI7BindingV12wrappedValuexvg,40.0
$s7SwiftUI7BindingVMn,40.0
EVP_EncryptFinal,40.0
exp2f,40.0
_swift_deallocObject,40.0
SecKeychainFindGenericPassword,40.0
EC_GROUP_set_asn1_flag,40.0
BaseNode,40.0
$sSo8NSObjectCs23CustomStringConvertible10FoundationMc,40.0
DLSequence,40.0
DES_ede3_cbc_encrypt,40.0
DERUTF8String,40.0
DEROctetString,40.0
$s10Foundation10URLRequestVs23CustomStringConvertibleAAMc,40.0
$s25ObjectWillChangePublisher7Combine010ObservableA0PTl,40.0
CrackPasswordTools,40.0
QLThumbnailGenerator,40.0
sym.imp.Swift.: Builtin.UnknownObjectW,40.0
sym.imp.QDateTime::currentDateTimeUtc(),40.0
$s7SwiftUI17EnvironmentValuesV4fontAA4FontVSgvs,40.0
$s7SwiftUI17EnvironmentValuesV4fontAA4FontVSgvpMV,40.0
$s7SwiftUI17EnvironmentValuesV4fontAA4FontVSgvg,40.0
sym.imp.typeinfo for QItemDelegate,40.0
CFArrayGetFirstIndexOfValue,40.0
1,40.0
sym.imp.QTreeWidget::isItemExpanded(QTreeWidgetItem const*) const,40.0
$s7SwiftUI18LocalizedStringKeyV0D13InterpolationV13appendLiteralyySSF,40.0
$s7SwiftUI18LocalizedStringKeyV0D13InterpolationV15literalCapacity18interpolationCountAESi_SitcfC,40.0
$s7SwiftUI19HorizontalAlignmentV7leadingACvgZ,40.0
sym.imp.std::ostream& std::ostream::_M_insert<long>(long),40.0
sym.imp.QItemDelegate::qt_metacast(char const*),40.0
$s7Combine16ObservableObjectP0C19WillChangePublisherAC_AA0F0Tn,40.0
sym.imp.QItemDelegate::~QItemDelegate(),40.0
getiopolicy_np,40.0
sym.imp.QItemDelegate::QItemDelegate(QObject*),40.0
2,40.0
$s7Combine16ObservableObjectMp,40.0
sym.imp.QSqlDatabase::defaultConnection,40.0
$s7Combine16ObservableObjectPA2A0bC9PublisherC0c10WillChangeD0RtzrlE06objecteF0AEvg,40.0
sym.imp.QAbstractItemView::setHorizontalScrollMode(QAbstractItemView::ScrollMode),40.0
$s7SwiftUI18LocalizedStringKeyV19stringInterpolationA2C0dG0V_tcfC,40.0
$sS2Dyxq_GycfC,40.0
$s7SwiftUI18LocalizedStringKeyV0D13InterpolationVMa,40.0
fstatfs64,40.0
IKImageBrowserCellForegroundLayer,40.0
QLThumbnailGenerationRequest,40.0
JSValueMakeNull,40.0
dispatch_queue_get_specific,40.0
$s7Combine16ObservableObjectP16objectWillChange0ceF9PublisherQzvgTq,40.0
sem_wait,40.0
$s10Foundation17URLResourceValuesV17fileAllocatedSizeSiSgvg,40.0
sym.imp.QLocalSocket::waitForBytesWritten(int),40.0
AVAssetImageGeneratorApertureModeEncodedPixels,40.0
$s7Combine9PublishedVMn,40.0
CMSampleBufferGetDuration,40.0
sym.imp.Swift.Foundation.URLResourceValues,40.0
sym.imp.Swift.._RawNativeDictionaryStorage.setter -> (),40.0
$s10Foundation8CalendarV10identifierA2C10IdentifierOh_tcfC,40.0
AESGCM,40.0
htmlReadMemory,40.0
$s10Foundation8CalendarV10IdentifierOMa,40.0
$s7Combine25ObservableObjectPublisherCMn,40.0
kMDItemVersion,40.0
$s10Foundation17URLResourceValuesV4nameSSSgvg,40.0
PMSessionError,40.0
SSL_set_connect_state,40.0
$s7Combine25ObservableObjectPublisherCAA0D0AAWP,40.0
av_opt_set_int,40.0
sym.imp.QWidget::setHidden(bool),40.0
xpc_uuid_create,40.0
sym.imp.Swift.._cocoaStringReadAll.setter -> (),40.0
$sSo12NSDictionaryC10FoundationE8IteratorC4nextyp3key_yp5valuetSgyF,40.0
libusb_close,40.0
CGDisplayCapture,40.0
$s8Dispatch0A3QoSV10backgroundACvgZ,40.0
xpc_uuid_get_bytes,40.0
sym.imp.QProcess::waitForReadyRead(int),40.0
xpc_bool_get_value,40.0
CFMessagePortCreateRunLoopSource,39.0
sym.imp.std::domain_error::domain_error(char const*),39.0
libusb_release_interface,39.0
sym.imp.std::__throw_invalid_argument(char const*),39.0
$s7SwiftUI13NSHostingViewC04rootD0ACyxGx_tcfc,39.0
